;Unnamed: 10;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
28326;;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57595841;8.6;8.7;0.0;f;2.0
28327;;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57595841;8.6;7.0;0.0;f;1.0
28328;;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57595841;8.6;10.0;0.0;f;3.0
28329;;REPROVADO;28e8b47eb39452c4468456693f2b7cdb;0.0;92127264.0;57595841;0.0;0.0;8.0;f;3.0
28330;;REPROVADO;28e8b47eb39452c4468456693f2b7cdb;0.0;92127264.0;57595841;0.0;0.0;8.0;f;2.0
28331;;REPROVADO;28e8b47eb39452c4468456693f2b7cdb;0.0;92127264.0;57595841;0.0;0.0;8.0;f;1.0
28332;;REPROVADO;62300dff419dc6c4c72fb8b34dc68b24;0.0;92127264.0;57595841;0.5;0.0;8.0;f;3.0
28333;;REPROVADO;62300dff419dc6c4c72fb8b34dc68b24;0.0;92127264.0;57595841;0.5;0.0;8.0;f;2.0
28334;;REPROVADO;62300dff419dc6c4c72fb8b34dc68b24;0.0;92127264.0;57595841;0.5;1.6;8.0;f;1.0
28335;;APROVADO POR NOTA;bc17860cdb8c20f9811232cd9f459585;0.0;92127264.0;57595841;6.9;5.8;2.0;f;1.0
28336;;APROVADO POR NOTA;bc17860cdb8c20f9811232cd9f459585;0.0;92127264.0;57595841;6.9;8.1;2.0;f;3.0
28337;;APROVADO POR NOTA;bc17860cdb8c20f9811232cd9f459585;0.0;92127264.0;57595841;6.9;6.8;2.0;f;2.0
28338;;REPROVADO POR MÉDIA E POR FALTAS;9684b8e9ace5dcd5c4c29bf4f21d2185;0.0;92127264.0;57595841;1.5;0.0;61.0;f;1.0
28339;;REPROVADO POR MÉDIA E POR FALTAS;9684b8e9ace5dcd5c4c29bf4f21d2185;0.0;92127264.0;57595841;1.5;0.0;61.0;f;3.0
28340;;REPROVADO POR MÉDIA E POR FALTAS;9684b8e9ace5dcd5c4c29bf4f21d2185;0.0;92127264.0;57595841;1.5;4.5;61.0;f;2.0
28341;;REPROVADO POR MÉDIA E POR FALTAS;aad31258ef0f8e30cd3d4eea691a6c18;0.0;92127264.0;57595841;0.0;0.0;66.0;f;3.0
28342;;REPROVADO POR MÉDIA E POR FALTAS;aad31258ef0f8e30cd3d4eea691a6c18;0.0;92127264.0;57595841;0.0;0.0;66.0;f;2.0
28343;;REPROVADO POR MÉDIA E POR FALTAS;aad31258ef0f8e30cd3d4eea691a6c18;0.0;92127264.0;57595841;0.0;0.0;66.0;f;1.0
28344;;REPROVADO;1deed8f21a895fa8446751ffd0b079f6;0.0;92127264.0;57595841;0.0;0.0;10.0;f;3.0
28345;;REPROVADO;1deed8f21a895fa8446751ffd0b079f6;0.0;92127264.0;57595841;0.0;0.0;10.0;f;2.0
28346;;REPROVADO;1deed8f21a895fa8446751ffd0b079f6;0.0;92127264.0;57595841;0.0;0.0;10.0;f;1.0
28347;;TRANCADO;e0e48ea0c37c5a2349e03a0f51f5ffda;;92127264.0;57600779;;;;;
28348;;APROVADO POR NOTA;4dd6724406f14cb11b62567786620037;0.0;92127264.0;57600779;6.8;7.6;4.0;f;3.0
28349;;APROVADO POR NOTA;4dd6724406f14cb11b62567786620037;0.0;92127264.0;57600779;6.8;7.3;4.0;f;2.0
28350;;APROVADO POR NOTA;4dd6724406f14cb11b62567786620037;0.0;92127264.0;57600779;6.8;5.4;4.0;f;1.0
28351;;APROVADO POR NOTA;ac15394f332cd690a1f81161dddf8620;0.0;92127264.0;57600779;5.1;7.8;4.0;f;3.0
28352;;APROVADO POR NOTA;ac15394f332cd690a1f81161dddf8620;0.0;92127264.0;57600779;5.1;3.4;4.0;f;2.0
28353;;APROVADO POR NOTA;ac15394f332cd690a1f81161dddf8620;0.0;92127264.0;57600779;5.1;4.2;4.0;f;1.0
28354;;REPROVADO POR MÉDIA E POR FALTAS;8cf52a04b4b12e332f8a54264a52ba53;0.0;92127264.0;57600779;1.7;0.0;20.0;f;3.0
28355;;REPROVADO POR MÉDIA E POR FALTAS;8cf52a04b4b12e332f8a54264a52ba53;0.0;92127264.0;57600779;1.7;0.0;20.0;f;2.0
28356;;REPROVADO POR MÉDIA E POR FALTAS;8cf52a04b4b12e332f8a54264a52ba53;0.0;92127264.0;57600779;1.7;5.2;20.0;f;1.0
28357;;APROVADO;c23e1102dbcae83c2a965a48a1263dd9;0.0;92127264.0;57600779;8.5;9.1;8.0;f;2.0
28358;;APROVADO;c23e1102dbcae83c2a965a48a1263dd9;0.0;92127264.0;57600779;8.5;8.3;8.0;f;1.0
28359;;APROVADO;c23e1102dbcae83c2a965a48a1263dd9;0.0;92127264.0;57600779;8.5;8.1;8.0;f;3.0
28360;;APROVADO;fd36ba482e05b8c8480a511e561059a8;0.0;92127264.0;57600779;7.9;7.5;8.0;f;3.0
28361;;APROVADO;fd36ba482e05b8c8480a511e561059a8;0.0;92127264.0;57600779;7.9;8.4;8.0;f;2.0
28362;;APROVADO;fd36ba482e05b8c8480a511e561059a8;0.0;92127264.0;57600779;7.9;7.7;8.0;f;1.0
28363;;REPROVADO POR MÉDIA E POR FALTAS;418ab1355834fc1c11bb6d04b87d459f;0.0;92127264.0;57600779;0.0;0.0;26.0;f;3.0
28364;;REPROVADO POR MÉDIA E POR FALTAS;418ab1355834fc1c11bb6d04b87d459f;0.0;92127264.0;57600779;0.0;0.0;26.0;f;2.0
28365;;REPROVADO POR MÉDIA E POR FALTAS;418ab1355834fc1c11bb6d04b87d459f;0.0;92127264.0;57600779;0.0;0.0;26.0;f;1.0
28366;;INDEFERIDO;b0d6eae7ca3a052474157988f5874bbc;;92127264.0;57594233;;;;;
28367;;APROVADO POR NOTA;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57594233;5.2;2.6;12.0;t;3.0
28368;;APROVADO POR NOTA;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57594233;5.2;3.0;12.0;f;2.0
28369;;APROVADO POR NOTA;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57594233;5.2;4.5;12.0;f;1.0
28370;;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57594233;0.6;1.8;40.0;f;1.0
28371;;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57594233;0.6;0.0;40.0;f;3.0
28372;;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57594233;0.6;0.0;40.0;f;2.0
28373;;APROVADO POR NOTA;d2d0f12536bf8bdd0863cc05791e553f;0.0;92127264.0;57594233;5.0;4.5;10.0;f;3.0
28374;;APROVADO POR NOTA;d2d0f12536bf8bdd0863cc05791e553f;0.0;92127264.0;57594233;5.0;5.0;10.0;f;2.0
28375;;APROVADO POR NOTA;d2d0f12536bf8bdd0863cc05791e553f;0.0;92127264.0;57594233;5.0;5.5;10.0;f;1.0
28376;;REPROVADO POR MÉDIA E POR FALTAS;c56988f88fee67b606647c582492ba07;0.0;92127264.0;57594233;0.5;0.0;44.0;f;3.0
28377;;REPROVADO POR MÉDIA E POR FALTAS;c56988f88fee67b606647c582492ba07;0.0;92127264.0;57594233;0.5;1.5;44.0;f;1.0
28378;;REPROVADO POR MÉDIA E POR FALTAS;c56988f88fee67b606647c582492ba07;0.0;92127264.0;57594233;0.5;0.0;44.0;f;2.0
28379;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57594233;8.0;7.5;8.0;f;2.0
28380;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57594233;8.0;7.5;8.0;f;1.0
28381;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57594233;8.0;9.0;8.0;f;3.0
28382;;APROVADO POR NOTA;38daca88c4babca4ae3ff8940e06c32a;0.0;92127264.0;57594233;6.8;6.8;6.0;f;1.0
28383;;APROVADO POR NOTA;38daca88c4babca4ae3ff8940e06c32a;0.0;92127264.0;57594233;6.8;7.0;6.0;f;2.0
28384;;APROVADO POR NOTA;38daca88c4babca4ae3ff8940e06c32a;0.0;92127264.0;57594233;6.8;6.6;6.0;f;3.0
28385;;INDEFERIDO;b0d6eae7ca3a052474157988f5874bbc;;92127264.0;57594233;;;;;
28386;;APROVADO POR NOTA;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57594233;5.2;2.6;12.0;t;3.0
28387;;APROVADO POR NOTA;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57594233;5.2;3.0;12.0;f;2.0
28388;;APROVADO POR NOTA;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57594233;5.2;4.5;12.0;f;1.0
28389;;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57594233;0.6;1.8;40.0;f;1.0
28390;;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57594233;0.6;0.0;40.0;f;3.0
28391;;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57594233;0.6;0.0;40.0;f;2.0
28392;;APROVADO POR NOTA;d2d0f12536bf8bdd0863cc05791e553f;0.0;92127264.0;57594233;5.0;4.5;10.0;f;3.0
28393;;APROVADO POR NOTA;d2d0f12536bf8bdd0863cc05791e553f;0.0;92127264.0;57594233;5.0;5.0;10.0;f;2.0
28394;;APROVADO POR NOTA;d2d0f12536bf8bdd0863cc05791e553f;0.0;92127264.0;57594233;5.0;5.5;10.0;f;1.0
28395;;REPROVADO POR MÉDIA E POR FALTAS;c56988f88fee67b606647c582492ba07;0.0;92127264.0;57594233;0.5;0.0;44.0;f;3.0
28396;;REPROVADO POR MÉDIA E POR FALTAS;c56988f88fee67b606647c582492ba07;0.0;92127264.0;57594233;0.5;1.5;44.0;f;1.0
28397;;REPROVADO POR MÉDIA E POR FALTAS;c56988f88fee67b606647c582492ba07;0.0;92127264.0;57594233;0.5;0.0;44.0;f;2.0
28398;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57594233;8.0;7.5;8.0;f;2.0
28399;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57594233;8.0;7.5;8.0;f;1.0
28400;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57594233;8.0;9.0;8.0;f;3.0
28401;;APROVADO POR NOTA;38daca88c4babca4ae3ff8940e06c32a;0.0;92127264.0;57594233;6.8;6.8;6.0;f;1.0
28402;;APROVADO POR NOTA;38daca88c4babca4ae3ff8940e06c32a;0.0;92127264.0;57594233;6.8;7.0;6.0;f;2.0
28403;;APROVADO POR NOTA;38daca88c4babca4ae3ff8940e06c32a;0.0;92127264.0;57594233;6.8;6.6;6.0;f;3.0
28404;;APROVADO POR NOTA;9e6591d1bb6e6e4c20ffea96b4fde2d3;0.0;92127264.0;57597055;6.6;6.5;44.0;f;3.0
28405;;APROVADO POR NOTA;9e6591d1bb6e6e4c20ffea96b4fde2d3;0.0;92127264.0;57597055;6.6;6.8;44.0;f;1.0
28406;;APROVADO POR NOTA;9e6591d1bb6e6e4c20ffea96b4fde2d3;0.0;92127264.0;57597055;6.6;6.5;44.0;f;2.0
28407;;APROVADO POR NOTA;053ced1dbb30c8ce313826e736cd938f;0.0;92127264.0;57597055;5.2;5.0;4.0;f;3.0
28408;;APROVADO POR NOTA;053ced1dbb30c8ce313826e736cd938f;0.0;92127264.0;57597055;5.2;7.5;4.0;f;2.0
28409;;APROVADO POR NOTA;053ced1dbb30c8ce313826e736cd938f;0.0;92127264.0;57597055;5.2;3.2;4.0;f;1.0
28410;;APROVADO POR NOTA;a4144cd6acb7f84cb902209d464e88d6;0.0;92127264.0;57597055;5.2;5.4;16.0;f;2.0
28411;;APROVADO POR NOTA;a4144cd6acb7f84cb902209d464e88d6;0.0;92127264.0;57597055;5.2;4.6;16.0;f;1.0
28412;;APROVADO POR NOTA;a4144cd6acb7f84cb902209d464e88d6;0.0;92127264.0;57597055;5.2;5.7;16.0;f;3.0
28413;;INDEFERIDO;56b3400157f6f24ff2d476b0452f78e3;;92127264.0;57597055;;;;;
28414;;APROVADO POR NOTA;a35a48dae275048e22af85addf69f65a;0.0;92127264.0;57597055;6.6;8.0;16.0;f;2.0
28415;;APROVADO POR NOTA;a35a48dae275048e22af85addf69f65a;0.0;92127264.0;57597055;6.6;6.0;16.0;f;3.0
28416;;APROVADO POR NOTA;a35a48dae275048e22af85addf69f65a;0.0;92127264.0;57597055;6.6;5.7;16.0;f;1.0
28417;;INDEFERIDO;2261f280c47db2bceefd984624e5aa2a;;92127264.0;57597055;;;;;
28418;;APROVADO;425320348263eb19e26c4510b0ae2480;0.0;92127264.0;57597055;7.1;6.0;4.0;f;3.0
28419;;APROVADO;425320348263eb19e26c4510b0ae2480;0.0;92127264.0;57597055;7.1;7.9;4.0;f;1.0
28420;;APROVADO;425320348263eb19e26c4510b0ae2480;0.0;92127264.0;57597055;7.1;7.5;4.0;f;2.0
28421;;REPROVADO;8e77682e440add220ed1ef3b913d89c1;0.0;92127264.0;57597055;2.8;2.6;12.0;f;2.0
28422;;REPROVADO;8e77682e440add220ed1ef3b913d89c1;0.0;92127264.0;57597055;2.8;1.7;12.0;f;1.0
28423;;REPROVADO;8e77682e440add220ed1ef3b913d89c1;0.0;92127264.0;57597055;2.8;4.1;12.0;f;3.0
28424;;REPROVADO POR MÉDIA E POR FALTAS;c5642efe8a30966a0f82321d5e43489f;0.0;92127264.0;57597055;0.0;0.0;120.0;f;2.0
28425;;REPROVADO POR MÉDIA E POR FALTAS;c5642efe8a30966a0f82321d5e43489f;0.0;92127264.0;57597055;0.0;0.0;120.0;f;1.0
28426;;REPROVADO POR MÉDIA E POR FALTAS;c5642efe8a30966a0f82321d5e43489f;0.0;92127264.0;57597055;0.0;0.0;120.0;f;3.0
28427;;APROVADO;cefa17be97c7b1a68278c8bd1131d3bb;0.0;92127264.0;57597055;7.7;8.7;8.0;f;3.0
28428;;APROVADO;cefa17be97c7b1a68278c8bd1131d3bb;0.0;92127264.0;57597055;7.7;7.8;8.0;f;2.0
28429;;APROVADO;cefa17be97c7b1a68278c8bd1131d3bb;0.0;92127264.0;57597055;7.7;6.5;8.0;f;1.0
28430;;APROVADO POR NOTA;a609ebc6b61e57772e4b2490decd1ef0;0.0;92127264.0;57597055;6.6;7.5;8.0;f;3.0
28431;;APROVADO POR NOTA;a609ebc6b61e57772e4b2490decd1ef0;0.0;92127264.0;57597055;6.6;5.3;8.0;f;1.0
28432;;APROVADO POR NOTA;a609ebc6b61e57772e4b2490decd1ef0;0.0;92127264.0;57597055;6.6;7.1;8.0;f;2.0
28433;;APROVADO POR NOTA;0990b22d5cc621235045b4c4d54d1642;0.0;92127264.0;57597055;5.8;4.8;12.0;f;2.0
28434;;APROVADO POR NOTA;0990b22d5cc621235045b4c4d54d1642;0.0;92127264.0;57597055;5.8;5.9;12.0;f;1.0
28435;;APROVADO POR NOTA;0990b22d5cc621235045b4c4d54d1642;0.0;92127264.0;57597055;5.8;6.8;12.0;f;3.0
28436;;APROVADO POR NOTA;257106d0aa81fc1644cd40bbbf402dd3;0.0;92127264.0;57597055;6.2;6.7;8.0;f;3.0
28437;;APROVADO POR NOTA;257106d0aa81fc1644cd40bbbf402dd3;0.0;92127264.0;57597055;6.2;6.5;8.0;f;2.0
28438;;APROVADO POR NOTA;257106d0aa81fc1644cd40bbbf402dd3;0.0;92127264.0;57597055;6.2;5.3;8.0;f;1.0
28439;;APROVADO;cc45c845f764c7be86f3959bffec4495;0.0;92127264.0;57597055;7.9;7.8;4.0;f;3.0
28440;;APROVADO;cc45c845f764c7be86f3959bffec4495;0.0;92127264.0;57597055;7.9;9.5;4.0;f;2.0
28441;;APROVADO;cc45c845f764c7be86f3959bffec4495;0.0;92127264.0;57597055;7.9;6.5;4.0;f;1.0
28442;;REPROVADO POR MÉDIA E POR FALTAS;a11036a354234b060228d4bdb03febf6;0.0;92127264.0;57597055;0.0;0.0;92.0;f;1.0
28443;;REPROVADO POR MÉDIA E POR FALTAS;a11036a354234b060228d4bdb03febf6;0.0;92127264.0;57597055;0.0;0.0;92.0;f;3.0
28444;;REPROVADO POR MÉDIA E POR FALTAS;a11036a354234b060228d4bdb03febf6;0.0;92127264.0;57597055;0.0;0.0;92.0;f;2.0
28445;;APROVADO POR NOTA;0ff2a91862706a3294190f7aaa7e0070;0.0;92127264.0;57597055;5.9;5.6;24.0;f;2.0
28446;;APROVADO POR NOTA;0ff2a91862706a3294190f7aaa7e0070;0.0;92127264.0;57597055;5.9;5.7;24.0;f;1.0
28447;;APROVADO POR NOTA;0ff2a91862706a3294190f7aaa7e0070;0.0;92127264.0;57597055;5.9;6.5;24.0;f;3.0
28448;;APROVADO POR NOTA;af8816d69255be63852233c3e1fed3fd;0.0;92127264.0;57597055;6.1;7.1;36.0;f;3.0
28449;;APROVADO POR NOTA;af8816d69255be63852233c3e1fed3fd;0.0;92127264.0;57597055;6.1;5.2;36.0;f;2.0
28450;;APROVADO POR NOTA;af8816d69255be63852233c3e1fed3fd;0.0;92127264.0;57597055;6.1;0.0;36.0;t;1.0
28451;;APROVADO POR NOTA;d380f27841a1bfadd04c1d9d20de7148;0.0;92127264.0;57597055;5.2;5.2;4.0;f;3.0
28452;;APROVADO POR NOTA;d380f27841a1bfadd04c1d9d20de7148;0.0;92127264.0;57597055;5.2;6.2;4.0;f;2.0
28453;;APROVADO POR NOTA;d380f27841a1bfadd04c1d9d20de7148;0.0;92127264.0;57597055;5.2;4.3;4.0;f;1.0
28454;;REPROVADO;f76e3db966c6cf08b827debfff867c74;0.0;92127264.0;57597055;4.1;4.5;32.0;f;3.0
28455;;REPROVADO;f76e3db966c6cf08b827debfff867c74;0.0;92127264.0;57597055;4.1;4.2;32.0;f;2.0
28456;;REPROVADO;f76e3db966c6cf08b827debfff867c74;0.0;92127264.0;57597055;4.1;3.5;32.0;f;1.0
28457;;REPROVADO POR MÉDIA E POR FALTAS;925577b2cff079d05d9651797d30a68f;0.0;92127264.0;57597055;0.0;0.0;128.0;f;3.0
28458;;REPROVADO POR MÉDIA E POR FALTAS;925577b2cff079d05d9651797d30a68f;0.0;92127264.0;57597055;0.0;0.0;128.0;f;1.0
28459;;REPROVADO POR MÉDIA E POR FALTAS;925577b2cff079d05d9651797d30a68f;0.0;92127264.0;57597055;0.0;0.0;128.0;f;2.0
28460;;APROVADO;7262cabf20f153ceaefb5a4180d0a859;0.0;92127264.0;57597055;7.2;7.5;8.0;f;2.0
28461;;APROVADO;7262cabf20f153ceaefb5a4180d0a859;0.0;92127264.0;57597055;7.2;7.3;8.0;f;1.0
28462;;APROVADO;7262cabf20f153ceaefb5a4180d0a859;0.0;92127264.0;57597055;7.2;6.8;8.0;f;3.0
28463;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57597055;8.7;9.4;20.0;f;2.0
28464;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57597055;8.7;8.8;20.0;f;1.0
28465;;APROVADO;5b89769f8ea128b937295de4981075c7;0.0;92127264.0;57597055;8.7;8.0;20.0;f;3.0
28466;;REPROVADO;d8fdbd7e47947dcbb1f3ef6ab353484e;0.0;92127264.0;57597055;2.0;2.0;20.0;f;3.0
28467;;REPROVADO;d8fdbd7e47947dcbb1f3ef6ab353484e;0.0;92127264.0;57597055;2.0;1.9;20.0;f;2.0
28468;;REPROVADO;d8fdbd7e47947dcbb1f3ef6ab353484e;0.0;92127264.0;57597055;2.0;2.0;20.0;f;1.0
28469;;APROVADO;1083bef2aa3cadf999bdbf2c3d7b98ca;0.0;92127264.0;57597055;8.5;9.5;0.0;f;2.0
28470;;APROVADO;1083bef2aa3cadf999bdbf2c3d7b98ca;0.0;92127264.0;57597055;8.5;7.1;0.0;f;1.0
28471;;APROVADO;1083bef2aa3cadf999bdbf2c3d7b98ca;0.0;92127264.0;57597055;8.5;8.8;0.0;f;3.0
28472;;APROVADO;46aee5400eceac867127911c61ec7510;0.0;92127264.0;57597055;9.2;9.1;16.0;f;1.0
28473;;APROVADO;46aee5400eceac867127911c61ec7510;0.0;92127264.0;57597055;9.2;9.0;16.0;f;3.0
28474;;APROVADO;46aee5400eceac867127911c61ec7510;0.0;92127264.0;57597055;9.2;9.6;16.0;f;2.0
28475;;APROVADO;26c1a4f51d93e5adc516b80303c22921;0.0;92127264.0;57597055;7.1;7.3;0.0;f;1.0
28476;;APROVADO;26c1a4f51d93e5adc516b80303c22921;0.0;92127264.0;57597055;7.1;6.9;0.0;f;3.0
28477;;APROVADO;26c1a4f51d93e5adc516b80303c22921;0.0;92127264.0;57597055;7.1;7.2;0.0;f;2.0
28478;;APROVADO POR NOTA;ff8c8ca5426dccb18dceaad6c00c6306;0.0;92127264.0;57597055;6.7;4.5;20.0;f;3.0
28479;;APROVADO POR NOTA;ff8c8ca5426dccb18dceaad6c00c6306;0.0;92127264.0;57597055;6.7;8.4;20.0;f;2.0
28480;;APROVADO POR NOTA;ff8c8ca5426dccb18dceaad6c00c6306;0.0;92127264.0;57597055;6.7;7.3;20.0;f;1.0
28481;;DESISTENCIA;9b8bbc628a1ade2789aeda14b41ba5a1;;92127264.0;57597055;;;;;
28482;;INDEFERIDO;8115d4300b3d799016505adae5c94249;;92127264.0;57597055;;;;;
28483;;DESISTENCIA;b3aa6fd2ada8ca666f1d2e16ac76768e;;92127264.0;57597055;;;;;
28484;;APROVADO POR NOTA;9e6591d1bb6e6e4c20ffea96b4fde2d3;0.0;92127264.0;57597055;6.6;6.5;44.0;f;3.0
28485;;APROVADO POR NOTA;9e6591d1bb6e6e4c20ffea96b4fde2d3;0.0;92127264.0;57597055;6.6;6.8;44.0;f;1.0
28486;;APROVADO POR NOTA;9e6591d1bb6e6e4c20ffea96b4fde2d3;0.0;92127264.0;57597055;6.6;6.5;44.0;f;2.0
28487;;APROVADO POR NOTA;053ced1dbb30c8ce313826e736cd938f;0.0;92127264.0;57597055;5.2;5.0;4.0;f;3.0
28488;;APROVADO POR NOTA;053ced1dbb30c8ce313826e736cd938f;0.0;92127264.0;57597055;5.2;7.5;4.0;f;2.0
28489;;APROVADO POR NOTA;053ced1dbb30c8ce313826e736cd938f;0.0;92127264.0;57597055;5.2;3.2;4.0;f;1.0
28490;;APROVADO POR NOTA;a4144cd6acb7f84cb902209d464e88d6;0.0;92127264.0;57597055;5.2;5.4;16.0;f;2.0
28491;;APROVADO POR NOTA;a4144cd6acb7f84cb902209d464e88d6;0.0;92127264.0;57597055;5.2;4.6;16.0;f;1.0
28492;;APROVADO POR NOTA;a4144cd6acb7f84cb902209d464e88d6;0.0;92127264.0;57597055;5.2;5.7;16.0;f;3.0
28493;;INDEFERIDO;56b3400157f6f24ff2d476b0452f78e3;;92127264.0;57597055;;;;;
28494;;APROVADO POR NOTA;a35a48dae275048e22af85addf69f65a;0.0;92127264.0;57597055;6.6;8.0;16.0;f;2.0
28495;;APROVADO POR NOTA;a35a48dae275048e22af85addf69f65a;0.0;92127264.0;57597055;6.6;6.0;16.0;f;3.0
28496;;APROVADO POR NOTA;a35a48dae275048e22af85addf69f65a;0.0;92127264.0;57597055;6.6;5.7;16.0;f;1.0
28497;;INDEFERIDO;2261f280c47db2bceefd984624e5aa2a;;92127264.0;57597055;;;;;
28498;;APROVADO;425320348263eb19e26c4510b0ae2480;0.0;92127264.0;57597055;7.1;6.0;4.0;f;3.0
28499;;APROVADO;425320348263eb19e26c4510b0ae2480;0.0;92127264.0;57597055;7.1;7.9;4.0;f;1.0
28500;;APROVADO;425320348263eb19e26c4510b0ae2480;0.0;92127264.0;57597055;7.1;7.5;4.0;f;2.0
28501;;REPROVADO;8e77682e440add220ed1ef3b913d89c1;0.0;92127264.0;57597055;2.8;2.6;12.0;f;2.0
28502;;REPROVADO;8e77682e440add220ed1ef3b913d89c1;0.0;92127264.0;57597055;2.8;1.7;12.0;f;1.0
28503;;REPROVADO;8e77682e440add220ed1ef3b913d89c1;0.0;92127264.0;57597055;2.8;4.1;12.0;f;3.0
28504;;REPROVADO POR MÉDIA E POR FALTAS;c5642efe8a30966a0f82321d5e43489f;0.0;92127264.0;57597055;0.0;0.0;120.0;f;2.0
28505;;REPROVADO POR MÉDIA E POR FALTAS;c5642efe8a30966a0f82321d5e43489f;0.0;92127264.0;57597055;0.0;0.0;120.0;f;1.0
28506;;REPROVADO POR MÉDIA E POR FALTAS;c5642efe8a30966a0f82321d5e43489f;0.0;92127264.0;57597055;0.0;0.0;120.0;f;3.0
28507;;APROVADO;cefa17be97c7b1a68278c8bd1131d3bb;0.0;92127264.0;57597055;7.7;8.7;8.0;f;3.0
28508;;APROVADO;cefa17be97c7b1a68278c8bd1131d3bb;0.0;92127264.0;57597055;7.7;7.8;8.0;f;2.0
28509;;APROVADO;cefa17be97c7b1a68278c8bd1131d3bb;0.0;92127264.0;57597055;7.7;6.5;8.0;f;1.0
28510;;APROVADO POR NOTA;a609ebc6b61e57772e4b2490decd1ef0;0.0;92127264.0;57597055;6.6;7.5;8.0;f;3.0
28511;;APROVADO POR NOTA;a609ebc6b61e57772e4b2490decd1ef0;0.0;92127264.0;57597055;6.6;5.3;8.0;f;1.0
28512;;APROVADO POR NOTA;a609ebc6b61e57772e4b2490decd1ef0;0.0;92127264.0;57597055;6.6;7.1;8.0;f;2.0
28513;;APROVADO POR NOTA;0990b22d5cc621235045b4c4d54d1642;0.0;92127264.0;57597055;5.8;4.8;12.0;f;2.0
28514;;APROVADO POR NOTA;0990b22d5cc621235045b4c4d54d1642;0.0;92127264.0;57597055;5.8;5.9;12.0;f;1.0
28515;;APROVADO POR NOTA;0990b22d5cc621235045b4c4d54d1642;0.0;92127264.0;57597055;5.8;6.8;12.0;f;3.0
28516;;APROVADO POR NOTA;257106d0aa81fc1644cd40bbbf402dd3;0.0;92127264.0;57597055;6.2;6.7;8.0;f;3.0
28517;;APROVADO POR NOTA;257106d0aa81fc1644cd40bbbf402dd3;0.0;92127264.0;57597055;6.2;6.5;8.0;f;2.0
28518;;APROVADO POR NOTA;257106d0aa81fc1644cd40bbbf402dd3;0.0;92127264.0;57597055;6.2;5.3;8.0;f;1.0
28519;;APROVADO;cc45c845f764c7be86f3959bffec4495;0.0;92127264.0;57597055;7.9;7.8;4.0;f;3.0
28520;;APROVADO;cc45c845f764c7be86f3959bffec4495;0.0;92127264.0;57597055;7.9;9.5;4.0;f;2.0
28521;;APROVADO;cc45c845f764c7be86f3959bffec4495;0.0;92127264.0;57597055;7.9;6.5;4.0;f;1.0
28522;;REPROVADO POR MÉDIA E POR FALTAS;a11036a354234b060228d4bdb03febf6;0.0;92127264.0;57597055;0.0;0.0;92.0;f;1.0
28523;;REPROVADO POR MÉDIA E POR FALTAS;a11036a354234b060228d4bdb03febf6;0.0;92127264.0;57597055;0.0;0.0;92.0;f;3.0
28524;;REPROVADO POR MÉDIA E POR FALTAS;a11036a354234b060228d4bdb03febf6;0.0;92127264.0;57597055;0.0;0.0;92.0;f;2.0
28525;;APROVADO POR NOTA;0ff2a91862706a3294190f7aaa7e0070;0.0;92127264.0;57597055;5.9;5.6;24.0;f;2.0
28526;;APROVADO POR NOTA;0ff2a91862706a3294190f7aaa7e0070;0.0;92127264.0;57597055;5.9;5.7;24.0;f;1.0
28527;;APROVADO POR NOTA;0ff2a91862706a3294190f7aaa7e0070;0.0;92127264.0;57597055;5.9;6.5;24.0;f;3.0
